,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
73,0.9,0.869795229,0.853802178,0.977581097,0.953056699,0.872186969,0.896612491,0.871647286,0.86107598,0.939449722,0.959526328
74,0.9,0.864400269,0.854297488,0.983366659,0.934932541,0.898301771,0.853174091,0.867165339,0.879383146,0.951705146,0.948189666
75,0.95,0.901038642,0.848304266,1,0.954538443,0.872647681,0.878690116,0.900415681,0.875032539,0.954101472,0.955781254
76,0.95,0.870386751,0.856399925,0.977189714,0.906653342,0.855486701,0.862362228,0.910052817,0.856477824,0.950950326,0.928471511
77,0.95,0.886714059,0.842302771,0.983249747,0.918778776,0.947016177,0.853729543,0.884266118,0.868712815,0.956696891,0.944097547
78,0.95,0.906993335,0.859909056,0.987620851,0.909841147,0.863737777,0.813614336,0.908895472,0.821922352,1,0.926673467
79,0.95,0.904236513,0.846589486,0.982968538,0.923597975,0.856177228,0.871111942,0.897101825,0.867608624,0.940604664,0.948253691
80,1,0.884024704,0.870641687,0.964214591,0.923372327,0.880074597,0.890915961,0.895100636,0.872564375,0.941356126,0.947238448
81,1,0.882303612,0.881659356,0.984170636,0.898424858,0.869927081,0.867935195,0.924159536,0.872452816,0.998598257,0.911348244
82,1,0.899682416,0.868254472,1,0.910377303,0.876648959,0.882274378,0.895963885,0.872026784,0.99803269,0.951164573
83,1,0.907110427,0.878454172,1,0.928571429,0.946910914,0.881075199,0.922625424,0.864568663,0.948104701,0.922719718
84,1,0.892260434,0.861418968,0.983962414,0.95651156,0.849429663,0.859028774,0.92475767,0.842608343,0.968754629,0.961996911
85,1.05,0.924520509,0.895766701,1,0.945298038,0.926222672,0.902892732,0.939285615,0.904307523,0.959229184,0.961443273
86,1.05,0.925489162,0.868181818,0.984966192,0.92977093,0.87115036,0.901650582,0.913654506,0.904173163,0.965359505,0.961027307
87,1.05,0.892386826,0.883099163,0.988289223,0.94286008,0.855287094,0.879542737,0.890446443,0.878839336,0.954896058,0.94331317
88,1.05,0.90081698,0.884018801,0.987435979,0.924324324,0.866731637,0.886217986,0.926421284,0.868974734,0.980827513,0.950149647
89,1.05,0.89659186,0.874491666,0.986107931,0.901231186,0.910075373,0.898155068,0.938249719,0.879153624,0.991640065,0.930736203
90,1.1,0.920612138,0.881049888,0.983223382,0.931818182,0.917085646,0.902723999,0.904690643,0.884731489,0.941005332,0.95408571
91,1.1,0.911832112,0.917865492,0.985238154,0.953392973,0.915499097,0.902962015,0.905905509,0.893280893,0.950046583,0.959670426
92,1.1,0.92407406,0.899893029,0.987146768,0.952349719,0.906976672,0.903841603,0.939598222,0.893836477,0.93316815,0.95910339
93,1.1,0.935076476,0.898015873,0.991634984,0.928543272,0.896104447,0.908255555,0.90530314,0.908603046,0.963709142,0.95553663
94,1.1,0.887778784,0.892931556,0.984942359,0.949300675,0.882408433,0.909847727,0.937941222,0.890519982,0.949059213,0.972951646
95,1.15,0.926488939,0.904358889,0.985810638,0.950845726,0.905294111,0.922669602,0.936264574,0.904006266,0.960282408,0.962014432
96,1.15,0.915454545,0.905992949,1,0.946473285,0.895563904,0.900059667,0.908758979,0.90266573,0.967431636,0.966660147
97,1.15,0.931685997,0.893488091,0.991491644,0.937957875,0.931085101,0.89718364,0.942326981,0.908527035,0.968630331,0.961638123
98,1.15,0.914343749,0.9132929,1,0.962613557,0.921010135,0.934126784,0.938392073,0.926926642,0.97933205,0.978781239
99,1.15,0.942785054,0.898982307,1,0.92873977,0.915293032,0.909763788,0.966040998,0.91357148,0.958639466,0.954775015
100,1.2,0.915741319,0.917056628,0.986853565,0.940705128,0.913221285,0.950803703,0.946032656,0.940984015,0.955762688,0.975699472
101,1.2,0.933766467,0.905786754,0.987434441,0.95402601,0.894524128,0.940327375,0.949294811,0.92392622,0.988513819,0.95905414
102,1.2,0.938865546,0.890583956,1,0.924829069,0.912901396,0.907336701,0.948817363,0.914589098,0.964653181,0.958648246
103,1.2,0.933991821,0.914427911,0.988868071,0.945030199,0.986684493,0.939355788,0.951426069,0.904715315,0.966154692,0.962597071
104,1.2,0.930916379,0.891227194,0.986276285,0.942523163,0.913745687,0.909016678,0.958502181,0.910039045,0.968193638,0.964223334
105,1.25,0.945327255,0.886887427,1,0.943375752,0.939600814,0.909517733,0.94887095,0.899347791,0.972051285,0.951919558
106,1.25,0.934665729,0.932240618,1,0.952658024,0.973687351,0.935787459,0.953888538,0.927608532,0.989288539,0.966340657
107,1.25,0.939936653,0.894380682,1,0.952866292,0.905455637,0.918474388,0.974834712,0.906998503,0.979368689,0.960181563
108,1.25,0.929877113,0.932846554,1,0.950517779,0.925915331,0.92157172,0.963313071,0.923675669,0.975953702,0.964623104
109,1.25,0.942422847,0.908653153,1,0.960495917,0.941795364,0.924258366,0.960210608,0.929552251,0.987742286,0.968437301
110,1.3,0.933271127,0.897521495,1,0.922117794,0.944345038,0.918958017,0.956617418,0.916035626,0.979373114,0.961615525
111,1.3,0.939067812,0.912668079,1,0.940964655,0.927901621,0.909645281,0.934227499,0.917422743,0.97136106,0.960442718
112,1.3,0.950495862,0.928699874,1,0.948723,0.950812357,0.939944472,0.971669697,0.930258677,0.992283406,0.962786699
113,1.3,0.948449649,0.912158693,1,0.960829091,0.936191142,0.922969009,0.913642992,0.92952422,0.97307087,0.967922515
114,1.3,0.944118141,0.905936169,1,0.945977523,0.941619058,0.934060193,0.964002386,0.933452659,0.994914407,0.971675446
115,1.4,0.944245755,0.93477131,1,0.949351131,0.953577611,0.938677313,0.971650617,0.933855278,0.995955018,0.972478781
116,1.4,0.960526316,0.931818182,1,0.962572674,0.922454398,0.960642293,0.973966768,0.968473993,0.982745565,0.980831702
117,1.35,0.947048568,0.907723007,0.990023029,0.941494665,0.955922122,0.94740144,0.982616899,0.936432144,0.985319647,0.964500489
118,1.35,0.956495521,0.92706648,1,0.942208519,0.970751386,0.929182134,0.970881465,0.934175824,0.981271246,0.961115486
119,1.35,0.951529871,0.915232464,1,0.951509662,0.95755865,0.932091669,0.963208316,0.936241962,0.964350907,0.959623781
120,1.35,0.94657855,0.923055648,0.989731575,0.947436286,0.931818423,0.931779388,0.963945085,0.918117386,0.968373681,0.96292519
121,1.4,0.940984252,0.936423054,1,0.942382353,0.935719943,0.9563441,0.956259113,0.940256191,0.974848738,0.965272906
122,1.35,0.953687709,0.948587127,0.989348342,0.956881595,0.902632425,0.943778603,0.955042378,0.926977476,0.980759565,0.974226874
123,1.4,0.959876496,0.966515188,1,0.971826464,0.962574283,0.968962294,0.953780552,0.96936101,0.986932152,0.995757899
124,1.45,0.944126573,0.936769006,1,0.943359772,0.964165802,0.950914213,0.957469778,0.943325668,0.97685842,0.978389423
125,1.45,0.968065727,0.958807474,1,0.970883032,0.966865694,0.972792741,0.995594273,0.969448526,0.995417819,0.986236054
126,1.5,0.956131858,0.924486702,1,0.970363018,0.960586594,0.94679016,0.988456133,0.945045551,0.981909231,0.98095665
127,1.45,0.956457042,0.925344637,1,0.949938844,0.968484271,0.953477435,0.974996024,0.938437377,0.997029137,0.977804105
128,1.4,0.952184327,0.917758784,1,0.950159897,0.961798936,0.951603276,0.978648842,0.93647554,0.961900022,0.975886301
129,1.45,0.955577685,0.937166726,1,0.965420707,0.939642423,0.960388005,0.970198537,0.946599707,0.97592814,0.973514292
130,1.45,0.956420034,0.951466502,1,0.953609164,0.952746742,0.963135836,0.959106043,0.961232601,0.974942299,0.97124931
131,1.5,0.967828001,0.956937799,1,0.981879607,0.97858846,0.96755989,0.984023407,0.960794187,0.968242151,0.994883739
132,1.5,0.963667315,0.943948296,1,0.972471112,0.960170881,0.959978438,0.969468661,0.959851364,0.996951574,0.979143619
133,1.55,0.963719,0.961569905,1,0.965993057,0.975268794,0.971999678,0.956088426,0.965276058,0.97213813,0.987802647
134,1.5,0.969867883,0.959083882,1,0.96503957,0.981351885,0.961940769,0.986291551,0.944643679,0.986271318,0.982995832
135,1.55,0.965464479,0.953030303,1,0.964136101,0.974322403,0.965057484,0.992359494,0.96630099,0.998107652,0.984697696
136,1.5,0.967563471,0.956082239,1,0.953873034,0.953074139,0.959205784,0.986523018,0.953381326,0.999742002,0.98312411
137,1.55,0.964654583,0.960213893,1,0.96789418,0.96222917,0.974778782,0.978100692,0.969842182,0.99811124,0.98503363
138,1.55,0.957766633,0.950817694,1,0.967064667,0.955663996,0.971275123,0.973732537,0.956824069,0.979486928,0.983227386
139,1.6,0.970511007,0.960650667,1,0.965378788,0.956538124,0.971721187,0.969591506,0.976508293,0.999662618,0.989017094
140,1.6,0.961775878,0.959718644,1,0.969885774,0.957111867,0.984807692,0.972015262,0.965551282,0.995966215,0.994794872
141,1.55,0.969675798,0.936417186,1,0.954730425,0.966097879,0.947570829,0.974439158,0.943817402,1,0.97225918
142,1.6,0.969617547,0.958413133,1,0.965756303,0.962031614,0.968386172,0.986804115,0.959029944,0.998878255,0.980984432
143,1.65,0.975357551,0.96038961,1,0.97013505,0.973318318,0.96956891,0.984182,0.974092949,0.994231865,0.983699826
144,1.6,0.961617394,0.95722015,1,0.980055696,0.980536539,0.978463514,0.981851134,0.972211224,0.99962406,0.989233371
145,1.6,0.960883131,0.943282812,1,0.960375121,0.959072309,0.956239693,0.981970719,0.952723103,0.984128397,0.984176654
146,1.65,0.971518868,0.954865167,1,0.966807248,0.982194062,0.96581965,0.980390007,0.979909805,0.979650753,0.98983702
147,1.65,0.967803276,0.961514458,1,0.9756119,0.969981336,0.98000961,0.996399892,0.976525806,1,0.991944312
148,1.7,0.9696875,0.963084795,0.993433396,0.958660314,0.971000006,0.978394318,0.981434278,0.976952011,0.995735772,0.990336562
149,1.65,0.97367038,0.96854975,1,0.959842107,0.980961757,0.977983721,0.982895827,0.967414811,0.991581565,0.991717949
150,1.7,0.980543277,0.957430712,1,0.981265664,0.968084232,0.969173555,0.99965374,0.979176857,0.985606369,0.989084233
151,1.7,0.97259913,0.97207525,1,0.956160569,0.985572256,0.967854029,0.987266924,0.969352451,0.991316497,0.9829959
152,1.65,0.973333333,0.964816124,0.9950819,0.972598559,0.963849474,0.981770827,0.985856157,0.972498979,0.990687797,0.988391749
153,1.7,0.965802803,0.96450185,1,0.971187486,0.95886114,0.98071589,0.980608016,0.972062863,0.97744432,0.985004168
154,1.7,0.975026504,0.964138074,1,0.973281811,0.970766305,0.974146894,0.987096552,0.96766384,0.983838382,0.985615424
155,1.75,0.980044333,0.984408791,1,0.986655926,0.981724882,0.990006787,0.990199257,0.982042432,0.989427489,0.997038462
156,1.75,0.97524117,0.969874953,1,0.958660314,0.973958265,0.978365385,0.985893732,0.976872561,0.979370797,0.985790222
157,1.8,0.976208897,0.960789211,1,0.949876104,0.967947477,0.98781253,0.985820826,0.9784007,0.998931539,0.984195053
158,1.75,0.969262749,0.956947059,1,0.973080113,0.987474984,0.975096664,0.992688949,0.966833625,0.99943348,0.989313328
159,1.8,0.976965397,0.96076555,1,0.959125651,0.9565386,0.966227445,0.981085483,0.97521594,0.999401914,0.931159091
160,1.75,0.980896441,0.97289451,1,0.978120032,0.975311549,0.972732341,0.997894086,0.969882885,0.998276942,0.991688266
161,1.75,0.977998119,0.969064785,1,0.971327101,0.978379466,0.989388991,0.983209783,0.987985128,0.992003617,0.994802495
162,1.8,0.976602668,0.963322794,1,0.972484192,0.959402971,0.979618179,0.978392772,0.980211597,0.98804489,0.98621337
163,1.8,0.979239518,0.981609871,1,0.981014982,0.962960602,0.987491667,0.994777208,0.987280518,0.991052221,0.990439815
164,1.85,0.98275456,0.974136982,1,0.98124427,0.988531305,0.98424114,0.993258848,0.983173519,0.991881832,0.995626901
165,1.85,0.980777671,0.991586538,1,0.976560827,0.993622548,0.99398948,0.996924573,0.992787309,0.995851108,0.993853695
166,1.8,0.980664921,0.981167109,1,0.984037195,0.970757417,0.989408154,0.977252775,0.987058362,0.997585333,0.996578977
167,1.85,0.984234953,0.973717128,1,0.974107881,0.978262895,0.981943161,0.986840857,0.986689022,0.989894325,0.992878486
168,1.9,0.981761895,0.960236553,1,0.978260364,0.981519475,0.972148325,0.992588612,0.974158445,0.985111794,0.985682234
169,1.85,0.985624641,0.94803813,1,0.955730278,0.970708251,0.982447921,0.991049213,0.980155055,1,0.988679069
170,1.85,0.984350843,0.971765182,1,0.978562158,0.993418007,0.979485187,0.988883884,0.975944991,0.993343054,0.986929322
171,1.9,0.981639839,0.985026584,1,0.980586038,0.984085089,0.997219544,0.981220191,0.993133005,0.982740655,0.998076923
172,1.9,0.982105645,0.99339207,1,0.981082468,0.989524869,0.998648649,0.992000523,0.986099313,0.992851784,0.99675641
173,1.95,0.976494743,0.979441611,1,0.978420645,0.982360771,0.977363624,0.97788686,0.978224416,0.979153373,0.988635856
174,1.9,0.978474205,0.96520531,1,0.963081425,0.9821635,0.981434906,0.987369211,0.982237454,0.992053839,0.986807754
175,1.9,0.988250614,0.966454273,1,0.963085147,0.982160788,0.985828136,0.982259924,0.983182278,0.998704363,0.992308785
176,1.95,0.985868885,0.976982367,1,0.974478168,0.962450669,0.982319433,0.996178717,0.987276057,0.98846465,0.98261646
177,1.95,0.984476855,0.979867047,1,0.978318728,0.978451561,0.986730855,0.999295113,0.983191447,0.99076294,0.991217949
178,1.95,0.985944973,0.961882361,1,0.977996983,0.975927367,0.982704662,0.988356889,0.979237469,0.999040418,0.996153846
179,1.95,0.984193893,0.983718999,1,0.96573195,0.983862532,0.99621444,0.98712912,0.990596183,0.991091397,0.994029517
