,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
226,1.7,0.736708194,0.590518212,1,0.644196726,0.911226162,0.906322871,0.781102166,0.775665974,0.986956451,0.969581871
227,1.7,0.745453369,0.572489579,1,0.562277437,0.911579361,0.926043269,0.983373359,0.804802885,0.986047767,0.959795409
228,1.7,0.5,0.5,1,0.603006189,0.946164256,0.918189028,1,0.821080728,0.958427567,0.961567377
229,1.65,0.739462933,0.603693182,1,0.621438953,0.930003822,0.905864192,0.889703545,0.845876402,0.962972761,0.971265322
230,1.7,0.701598842,0.594427175,0.920531835,0.679680902,0.94546628,0.913594546,0.907240541,0.817745307,0.969221817,0.950896326
231,1.7,0.5,0.5,0.5,0.5,0.917453897,0.91873345,0.935619855,0.820586051,0.998853121,0.968206012
232,1.75,0.696673618,0.58241931,1,0.60183134,0.922091439,0.931882203,0.900011118,0.794835228,0.956313719,0.96188919
233,1.85,0.726157386,0.605928348,0.932661351,0.68604336,0.943520454,0.938167528,0.985988809,0.801594705,0.953936834,0.955390875
234,1.75,0.694942159,0.592857143,1,0.689577132,0.912483055,0.87822762,0.93216007,0.808749767,0.976038859,0.945588856
235,1.9,0.5,0.5,1,0.5534312,0.93207099,0.940502611,0.998551065,0.815155062,0.960344651,0.962913877
236,1.75,0.709444521,0.595821561,1,0.616181707,0.937488959,0.921907992,0.999451754,0.808238768,0.994689331,0.963560512
237,1.85,0.5,0.5,1,0.635140738,0.929820135,0.937432384,0.994733606,0.848711705,0.996868785,0.943225349
238,1.9,0.5,0.5,1,0.6752885,0.916600325,0.926747776,0.87869969,0.807946221,0.969044691,0.960291088
239,1.95,0.717339681,0.619203237,1,0.671784016,0.934407085,0.942287808,0.916070711,0.8530674,0.967962391,0.958764234
240,1.8,0.713264042,0.579411765,1,0.548739496,0.963248405,0.919789894,0.907227845,0.817541705,0.995385287,0.953117303
241,1.8,0.5,0.5,1,0.718880439,0.936053122,0.913455519,0.86196343,0.843708689,0.968305261,0.953157251
242,1.95,0.5,0.5,1,0.69876017,0.94330095,0.951157357,1,0.877901862,0.99812932,0.968579154
243,1.85,0.731622978,0.624743379,1,0.665336811,0.925028644,0.923430299,0.897244916,0.83406593,0.993440149,0.971506446
244,1.75,0.646512136,0.57546693,1,0.64988345,0.907948179,0.891065759,0.987650509,0.78504176,0.973020419,0.929238287
245,1.8,0.729109801,0.630541872,1,0.655676095,0.932072766,0.922644971,0.996238571,0.843659152,0.966747959,0.962706594
246,1.95,0.739741075,0.606564365,0.937292329,0.647040214,0.94046431,0.936950563,0.911206137,0.840954254,0.97181589,0.962532615
247,1.95,0.744019699,0.630370755,0.923416668,0.68707905,0.951144851,0.929468603,0.999720045,0.867535003,0.999380033,0.970029147
248,1.9,0.5,0.5,1,0.63402392,0.944525883,0.92550609,0.93157069,0.801048411,0.993909386,0.970611044
249,1.85,0.5,0.5,1,0.643361582,0.927174828,0.917215386,0.929540141,0.830218672,0.985137298,0.963190808
250,1.9,0.704080896,0.612350075,1,0.62308119,0.951081839,0.948416495,0.895163,0.87444181,0.994540638,0.978165577
251,1.8,0.5,0.5,1,0.666373571,0.953724455,0.939136873,0.831256848,0.829263493,0.988947298,0.979976421
252,1.95,0.733642344,0.583409386,1,0.612101707,0.961469909,0.903350154,0.996739408,0.83608016,0.985082612,0.929127736
253,1.85,0.688740266,0.610187157,0.759755488,0.633119283,0.926285164,0.910161425,0.98095203,0.853444206,0.994202939,0.964685809
254,1.8,0.5,0.5,1,0.62047522,0.921671019,0.916080031,0.925125556,0.804762626,0.962088044,0.969040364
255,1.75,0.700371139,0.577953435,1,0.643704952,0.943876868,0.931390186,0.925068782,0.80181518,0.97966888,0.963107829
256,1.9,0.5,0.5,1,0.635053554,0.938836996,0.951411605,0.914131953,0.858668017,0.982736532,0.962825975
