,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
152,1.65,0.799642438,0.74610886,0.969887318,0.837998202,0.952721276,0.912999983,0.964542639,0.869254232,0.966766597,0.955412503
153,1.65,0.829494949,0.793181818,0.971499178,0.854422604,0.883432214,0.899773428,0.929045331,0.851215966,0.9864401,0.955685281
154,1.65,0.832158452,0.78145903,0.970466031,0.835889147,0.986907473,0.929921141,0.859024725,0.889945485,0.975744513,0.960965259
155,1.7,0.822147798,0.775259179,1,0.864392874,0.930344855,0.942122066,0.999401914,0.889970547,0.982816641,0.959055094
156,1.65,0.830571763,0.800450308,0.976074768,0.92573629,0.97661618,0.926541107,0.903306732,0.906005366,0.952358296,0.962143048
157,1.7,0.846429969,0.765034997,0.973250847,0.910310734,0.968880987,0.904510058,0.921246875,0.889884545,0.990214868,0.967009068
158,1.7,0.826602315,0.765320465,0.96665806,0.905884581,0.927161249,0.898359969,0.910076889,0.857613727,0.98006057,0.968988448
159,1.7,0.8288885,0.800379867,0.972103236,0.883933788,0.920518318,0.931556333,0.943600535,0.879366969,0.991005806,0.96813076
160,1.75,0.83273134,0.792668896,0.979315324,0.878265328,0.971140378,0.913414073,0.942269324,0.889017601,0.996084063,0.959481239
161,1.75,0.84259291,0.750973338,0.977438153,0.860698825,0.980549605,0.929085273,0.922622145,0.897868309,0.980524266,0.960645819
162,1.7,0.817744903,0.797353836,0.96993165,0.920640508,0.942379765,0.915743347,0.874413402,0.911648648,0.966047052,0.968884865
163,1.75,0.839218566,0.787381289,0.966376694,0.878448556,0.910690284,0.896345167,0.998889512,0.865409239,0.99578788,0.965512873
164,1.75,0.833230832,0.795727136,0.976695827,0.870545889,0.968528818,0.925165514,0.925735193,0.876215881,0.99842534,0.953175825
165,1.8,0.813433761,0.788066694,0.9631942,0.880894324,0.955748126,0.910931059,0.909602524,0.864833185,0.968526616,0.964752842
166,1.75,0.833284677,0.806725795,0.980747234,0.883272947,0.969616585,0.910424727,0.902101592,0.882968099,0.982427213,0.935743091
167,1.8,0.831319618,0.794058866,0.966243594,0.875896057,0.963823488,0.884540286,0.894986659,0.852044712,0.990392841,0.949735421
168,1.8,0.811533402,0.793371601,0.965678935,0.891974835,0.949356486,0.91258106,0.969220292,0.890672789,0.9742984,0.973561693
169,1.85,0.835803842,0.8049582,0.971847422,0.911037492,0.925815297,0.916901262,0.915092315,0.890388023,0.978528738,0.96226886
170,1.8,0.827707897,0.791073124,1,0.867720643,0.951353716,0.923790874,0.98740943,0.9052481,0.981686831,0.971617379
171,1.85,0.829103499,0.770887008,1,0.806641888,0.966369223,0.922822196,0.925229512,0.896067024,0.984057994,0.946740463
172,1.8,0.853233827,0.805662547,0.968194418,0.839689266,0.924849003,0.910204622,0.907894711,0.887207811,0.994654735,0.955379579
173,1.85,0.844186778,0.780137921,0.973285297,0.866694478,0.913669883,0.897437891,0.900047454,0.874345591,0.978831041,0.952231784
174,1.85,0.823469559,0.796811066,0.978573034,0.855882725,0.973255897,0.915994341,0.904469279,0.871199299,0.966369726,0.930903163
175,1.85,0.799212534,0.79635989,0.983022388,0.922271446,0.907152213,0.918726631,0.904269238,0.882147782,0.979183823,0.96067177
176,1.9,0.851739379,0.786961722,0.968313559,0.878562654,0.913751501,0.912541678,0.924080758,0.885292479,0.993726986,0.955495735
177,1.9,0.844983114,0.785567111,0.977224802,0.90097249,0.97439924,0.90632899,0.920097651,0.859089209,0.992870174,0.969069641
178,1.9,0.820979763,0.764159812,1,0.829891304,0.893392353,0.931620528,0.925670774,0.893779589,0.997487627,0.961236066
179,1.9,0.81889933,0.806370852,0.966636168,0.902967742,0.960343394,0.914980083,0.857056816,0.907786328,0.957699777,0.955799145
180,1.95,0.844653712,0.811962521,1,0.907586569,0.945786192,0.929865842,0.929076647,0.90670177,0.971799653,0.966926285
181,1.9,0.814138211,0.771441452,0.969992543,0.842551571,0.918226991,0.917762293,0.872214656,0.898083644,0.993849422,0.954896717
182,1.95,0.854569461,0.796292038,0.979826974,0.854188382,0.964368695,0.904565414,0.903089451,0.866038608,0.988898422,0.948887157
183,1.95,0.810238496,0.780998135,1,0.891948399,0.926374184,0.903430201,0.907473395,0.857490223,0.998410235,0.963363495
184,1.95,0.824990923,0.798703361,1,0.87007046,0.926496166,0.912788785,0.926724804,0.8905926,0.999350128,0.942751069
185,1.95,0.812284242,0.782014233,1,0.88212109,0.953783664,0.911742313,0.944104341,0.864107115,0.991093304,0.96783484
