,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
150,1.75,0.960163235,0.922882673,1,0.937723303,0.950653073,0.959204886,0.954843625,0.918729044,0.987722251,0.975225816
151,1.7,0.941090909,0.948622982,1,0.947293693,0.964373203,0.973983363,0.963661441,0.949748508,0.99603567,0.972833092
152,1.75,0.956769015,0.939533239,1,0.965498215,0.975535286,0.975933325,0.983671485,0.933238036,0.990579336,0.984227837
153,1.75,0.957833939,0.957367194,1,0.964044652,0.976983076,0.97044564,0.963300853,0.935391857,0.999694002,0.989395845
154,1.75,0.955427271,0.937050559,1,0.947011271,0.971159718,0.957290415,0.969705036,0.932386137,0.984068384,0.9836219
155,1.75,0.954879745,0.939275814,0.991737865,0.955024814,0.978637482,0.958499488,0.970178185,0.954637739,0.974424825,0.981235554
156,1.8,0.955881961,0.931564917,1,0.947424667,0.976341388,0.955572281,0.968070902,0.93595322,0.980966399,0.974046578
157,1.8,0.960729131,0.939854788,1,0.967156756,0.969395509,0.97150467,0.978462424,0.945706687,0.985564573,0.985764408
158,1.8,0.952368253,0.938211211,1,0.958928258,0.963772752,0.97534794,0.975235861,0.940653209,0.998815789,0.99049374
159,1.8,0.949994898,0.947607954,1,0.957850886,0.963340941,0.981086788,0.964069392,0.958944786,0.98485719,0.973232018
160,1.85,0.964387097,0.949208686,1,0.972672806,0.978036983,0.978595993,0.943839768,0.952644083,0.987937503,0.989211981
161,1.8,0.955891053,0.960167069,1,0.971555274,0.962582306,0.983768885,0.966862701,0.954807211,0.995083793,0.993887097
162,1.85,0.958246821,0.953846154,1,0.935769102,0.973671401,0.981052954,0.967641323,0.947288211,0.99944543,0.975952647
163,1.85,0.96716465,0.948563611,0.991296898,0.97394958,0.977577542,0.976456045,0.963080861,0.950908806,0.984184834,0.994294907
164,1.85,0.950714567,0.941763493,1,0.953705933,0.974292778,0.969452987,0.978820108,0.951176284,0.983050005,0.979843628
165,1.85,0.966448204,0.943736072,1,0.969660538,0.967802752,0.989020606,0.971420975,0.962945509,0.989849968,0.994975419
166,1.9,0.964924817,0.950231481,1,0.969033564,0.979232981,0.984664225,0.973927074,0.948878587,0.997030415,0.987945665
167,1.9,0.966532552,0.955263158,1,0.948122438,0.974172135,0.983547353,0.983196353,0.957891361,0.981557563,0.973698015
168,1.9,0.957512802,0.934626201,1,0.957092199,0.971862115,0.987392162,0.991266257,0.959689842,0.999115873,0.988810049
169,1.9,0.959773216,0.963868566,1,0.966515152,0.978638839,0.984092276,0.962262552,0.958170458,0.986279505,0.989199608
170,1.95,0.974453897,0.943724749,1,0.954123833,0.982291721,0.977806799,0.977234717,0.958545833,0.988726476,0.984780771
171,1.9,0.970681551,0.956771546,1,0.959725365,0.957140729,0.977192872,0.957969869,0.942096999,0.995902316,0.989453502
172,1.95,0.963200003,0.953546903,1,0.96038029,0.971134627,0.969358048,0.980998179,0.95608626,0.999121619,0.97721645
173,1.95,0.964888172,0.957606546,1,0.966423835,0.977574701,0.976289533,0.972915426,0.9568993,0.979670932,0.984611638
174,1.95,0.974401655,0.946987495,1,0.950594793,0.982416564,0.979752127,0.972572845,0.951226926,0.996737159,0.983954777
175,1.95,0.964224022,0.935673451,1,0.949269316,0.974945282,0.980374882,0.974864758,0.957493494,0.990031016,0.978032359
