,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
127,1.35,0.846994784,0.773067407,1,0.807926077,0.994319974,0.975107415,0.998148496,0.963076577,0.99572355,0.986955128
128,1.45,0.905798012,0.765052232,0.983866981,0.852230384,0.991712181,0.981530999,0.997754307,0.952053026,0.999713959,0.991505416
129,1.35,0.843241516,0.773776598,1,0.819122346,0.997863206,0.977238904,0.998347631,0.959291599,0.99122563,0.989362745
130,1.3,0.885009713,0.709932056,0.983681592,0.766217422,0.997957984,0.973699935,0.994912138,0.955114847,0.989834185,0.983358126
131,1.1,0.814322741,0.769761273,1,0.837619439,0.993195011,0.979476616,0.968466973,0.940134004,0.999679076,0.985933759
132,1.2,0.855877312,0.722256222,1,0.85489633,0.992377615,0.984958718,0.996227911,0.952640035,0.998472142,0.988571795
133,1.15,0.827783482,0.735064935,1,0.804865799,0.996086,0.977781581,0.994421046,0.964411963,0.992997261,0.992142266
134,1.35,0.872949937,0.740909091,1,0.859711779,0.989120283,0.9852808,0.971165843,0.955606173,0.998503568,0.986097028
135,1.05,0.814311303,0.723597811,0.93336187,0.813935574,0.985010074,0.976112074,0.990978611,0.945480872,1,0.986424893
136,1.05,0.8190936,0.739413364,0.975186145,0.81380659,0.99574648,0.968048694,0.975147134,0.921845297,0.98316103,0.985449031
137,1.3,0.880523773,0.766161616,0.981098598,0.809797482,0.993131022,0.986090927,0.990548257,0.943743661,0.999700957,0.99415431
138,1.45,0.845454545,0.789853232,1,0.862712173,0.997458429,0.976438323,0.986613142,0.961270833,0.995174657,0.994265873
139,1.1,0.799599332,0.712520446,1,0.834169412,0.994857095,0.966281378,0.995935801,0.927754419,0.992320476,0.985241148
140,1.25,0.848614023,0.696177939,0.976167453,0.827980039,0.995666223,0.967461472,1,0.926840883,0.998138094,0.975557485
141,1.4,0.849144229,0.739400847,0.98266587,0.840401296,0.993427053,0.985375956,0.99851919,0.965357943,0.995028791,0.988912181
142,1,0.806729796,0.724358218,1,0.782212885,0.996680459,0.946298473,0.995435965,0.935517103,0.983136049,0.980049388
143,1.45,0.893954325,0.787949981,1,0.811352189,0.988644883,0.986657956,0.999725877,0.967888043,0.999493927,0.99219506
144,1.6,0.865027346,0.758784425,1,0.840051931,0.971425833,0.960170694,0.999186447,0.967970386,1,0.985884162
145,1.5,0.860450702,0.768235189,0.975265535,0.863371558,0.988955346,0.971594898,0.999394959,0.952342678,0.997440486,0.98207068
146,1.5,0.86375,0.781025864,1,0.862022922,0.996174041,0.986285325,0.998449085,0.975132603,0.99965374,0.991825304
147,1.6,0.859775984,0.751708326,1,0.852748202,1,0.989072,1,0.938061188,1,0.984233607
148,1.55,0.857177216,0.775405829,0.972578271,0.851142968,0.99779601,0.991335648,0.999493927,0.964650073,0.998832936,0.99546402
149,1.65,0.895603338,0.782307036,1,0.838638639,0.993904635,0.984817277,0.998503546,0.979665714,1,0.991138756
150,1.45,0.886369115,0.767583732,1,0.805074466,0.993743109,0.989861419,0.993541587,0.966831018,0.999700957,0.992660026
151,1.6,0.87287989,0.783298573,0.9836495,0.857744002,0.989414026,0.987323215,0.999068655,0.977166414,0.997394253,0.991245847
152,1.5,0.902720028,0.755722415,0.988201076,0.844848485,0.99763954,0.98561872,1,0.973078656,1,0.988164544
153,1.5,0.886165756,0.75587698,0.983546166,0.872766297,0.994608201,0.989807234,0.999087392,0.969771368,1,0.990975721
154,1.65,0.862272036,0.77626539,0.971039132,0.819141571,0.983000033,0.979478865,0.971169085,0.950056589,0.999671053,0.988846587
155,1.55,0.905313477,0.799620133,1,0.876079195,0.996299872,0.985159735,0.999671053,0.971220272,0.994369095,0.987217349
