,snr,svm_train,svm_valid,svm_ar_train,svm_ar_valid,cnn1d_train,cnn1d_valid,cnn2d_train,cnn2d_valid,ar_train,ar_valid
123,1.45,0.839027091,0.820979833,0.98067377,0.904255447,0.976855656,0.973930792,0.997499674,0.908334406,0.988008676,0.982064627
124,1.4,0.84332195,0.777408229,0.978316382,0.858145673,0.969707889,0.970091353,0.942584416,0.878202981,0.989258069,0.986383233
125,1.45,0.865196726,0.770236949,0.981536426,0.886486187,0.967867671,0.978433423,0.949235632,0.927302087,0.999386678,0.979855769
126,1.4,0.835070864,0.772366621,0.979624932,0.839160032,0.979621433,0.957419778,0.937274951,0.905113038,0.997102894,0.982957389
127,1.45,0.854840252,0.793859649,0.973613118,0.907980163,0.951300856,0.982864986,0.949331595,0.9133768,0.991395199,0.984179485
128,1.45,0.869646641,0.819368813,0.977738826,0.924594055,0.971229368,0.973093252,0.998954241,0.911536096,0.986560454,0.993102837
129,1.5,0.867254955,0.846693485,0.978595479,0.911730769,0.989279229,0.98417306,0.987320391,0.926866824,0.991925266,0.992713964
130,1.45,0.868013657,0.781508464,1,0.87352916,0.981099968,0.959258828,0.955204758,0.884440197,0.997927698,0.966066664
131,1.5,0.868435183,0.817391782,0.981251006,0.872305913,0.975080441,0.983650065,0.967030135,0.926514182,0.999707602,0.983500923
132,1.5,0.871010747,0.807252613,0.973006726,0.905909757,0.981626567,0.973185251,0.995318392,0.918383266,0.988144022,0.985461567
133,1.55,0.868544448,0.795964432,1,0.901610644,0.984146859,0.98293418,0.99652926,0.938552866,0.9904604,0.991639848
134,1.5,0.839054509,0.797058824,1,0.902591036,0.97293754,0.991323803,0.935849501,0.922183799,0.994113671,0.981410441
135,1.5,0.858496558,0.808671307,1,0.914971367,0.960763157,0.974746579,0.97377905,0.918466898,0.992983137,0.989411156
136,1.55,0.886855054,0.839925266,1,0.90199137,0.979643636,0.978898995,0.998092298,0.945697314,0.986565349,0.985095871
137,1.55,0.867592545,0.835497106,0.983761963,0.892714966,0.986268492,0.972664424,0.963573871,0.927876564,0.999224078,0.992944284
138,1.55,0.863849617,0.83031588,0.98087477,0.924687749,0.976636094,0.983999531,0.988218848,0.927366741,0.983322009,0.990718869
139,1.55,0.882423885,0.812009419,0.984638376,0.917420315,0.990218127,0.985875215,0.948337145,0.929263433,0.994908891,0.99115728
140,1.6,0.891126399,0.836465702,0.979613601,0.932562795,0.983657445,0.981277375,0.999342105,0.937507126,0.998602559,0.989434588
141,1.6,0.886401099,0.828970088,1,0.914414766,0.989937487,0.985640032,0.958790112,0.947312098,0.992396252,0.984461043
142,1.6,0.882209855,0.857408109,1,0.925726463,0.978711341,0.99018617,0.947110769,0.956052112,0.983141789,0.997279412
143,1.6,0.881546367,0.839083653,1,0.92094054,0.986558317,0.986978115,0.965441949,0.94153731,0.997755341,0.997547847
144,1.65,0.891463289,0.829784689,1,0.911977887,0.984197885,0.987393527,0.97145306,0.937545339,1,0.990538645
145,1.65,0.896036437,0.830553375,0.982547472,0.925512821,0.990066396,0.989129712,0.970783552,0.935666485,0.978877479,0.983998382
146,1.6,0.895851378,0.83560984,0.986502833,0.899784355,0.97831212,0.990061033,0.960231793,0.959551091,0.989601257,0.993292338
147,1.65,0.887393939,0.833581349,0.983109626,0.935326874,0.988795969,0.985496795,0.965640122,0.946714744,0.997411138,0.995846233
148,1.65,0.870110156,0.839808482,1,0.903221289,0.987417501,0.990304807,0.969417753,0.947125422,1,0.992826454
149,1.65,0.862487945,0.836996664,0.978546806,0.888747829,0.965498402,0.977674741,1,0.942021462,0.993022319,0.981060729
150,1.7,0.90996628,0.860965843,0.983616007,0.928915606,0.981173005,0.988553872,0.987934124,0.958369025,0.991967652,0.985521978
151,1.7,0.906779661,0.842059824,1,0.893760427,0.989116629,0.990725496,0.994362022,0.962494049,0.9844299,0.987152888
152,1.7,0.868636522,0.852622002,0.978040345,0.90399729,0.965230823,0.990346848,0.974107493,0.955567191,0.985022165,0.982876845
153,1.7,0.888687551,0.842964972,1,0.912158135,0.988213122,0.988103777,0.99795317,0.951597367,0.993734391,0.985130479
154,1.75,0.900644617,0.869768042,1,0.926886644,0.988603941,0.995731042,0.967342745,0.960801698,0.999351984,0.993189705
155,1.75,0.886432297,0.840548596,0.981451568,0.909380071,0.987455343,0.993065268,0.976643818,0.970209616,0.997188326,0.993758779
156,1.7,0.876791623,0.854739011,1,0.92246023,0.985404182,0.995232372,0.977828531,0.957770487,0.999373434,0.991814841
157,1.75,0.877072939,0.862721233,1,0.941742424,0.986629338,0.991522773,0.974177322,0.963984547,0.990555219,0.99590301
158,1.75,0.923943719,0.873587264,0.986916433,0.93548895,0.990852481,0.993611111,0.999077534,0.968541815,0.998402193,0.993135617
159,1.75,0.894409153,0.854639042,0.983165106,0.92105147,0.989482486,0.989657896,0.959052468,0.968069166,0.994017069,0.994724632
160,1.8,0.905488224,0.850965142,0.981159346,0.930132709,0.982110081,0.988930199,0.99234083,0.960267741,0.991587643,0.989289553
161,1.8,0.922756166,0.866484462,1,0.918504823,0.989882931,0.992612782,0.991613647,0.96122885,0.992358071,0.993745421
162,1.8,0.895827388,0.865528928,0.9864897,0.925633823,0.982150006,0.987651073,0.99745626,0.962042084,0.995970105,0.987107245
163,1.8,0.908993743,0.86986532,1,0.948206019,0.972633841,0.990498027,0.970933963,0.951058715,0.998909103,0.99625
164,1.85,0.915571649,0.86018711,1,0.885761958,0.985422162,0.994969338,0.984396478,0.967663035,0.996651825,0.996337209
165,1.85,0.909555556,0.879670975,1,0.95923913,0.992568265,0.989151482,0.998977197,0.973940469,0.996071955,0.992022404
166,1.8,0.903276148,0.883112538,0.983938079,0.937303459,0.98895194,0.994260878,0.989675116,0.96808672,0.999401914,0.988784437
167,1.85,0.912104959,0.902072501,1,0.922055726,0.991170827,0.994975259,0.980073984,0.971233956,0.997576343,0.996292517
168,1.85,0.9241403,0.877179566,0.98805722,0.923870968,0.986806214,0.993621795,0.98811687,0.972271368,0.995232457,0.997916667
169,1.9,0.919140201,0.905699177,1,0.915107235,0.984652959,0.992184404,0.985151125,0.980556876,0.987222837,0.983795192
170,1.85,0.917355601,0.887994515,0.98427695,0.933510361,0.991856301,0.995604396,0.999199387,0.972440725,0.998639264,0.995397005
171,1.9,0.916367137,0.870087793,1,0.939212685,0.987133854,1,0.988302413,0.973342053,0.989422759,1
172,1.9,0.929957997,0.89047619,0.98715013,0.947015727,0.989929408,0.995551671,0.996709987,0.979626533,0.999147667,0.99775
173,1.9,0.897383085,0.879840849,0.984964123,0.938318481,0.978137797,0.998979592,0.989274788,0.990934066,0.993467606,0.996428571
174,1.95,0.931690867,0.88452381,1,0.924254743,0.991534104,0.990987362,0.999686717,0.977781397,0.995133629,0.990023352
175,1.9,0.923441159,0.863722697,1,0.95392065,0.978024012,0.99390777,0.980921798,0.982074649,0.988434535,0.98736664
176,1.95,0.931258842,0.888983856,1,0.969831257,0.989795101,0.996285822,0.988734931,0.9807442,0.989650766,0.996666667
177,1.95,0.906203454,0.899415148,1,0.944115324,0.987958005,0.99625,0.999530075,0.975427193,0.999376577,0.994620715
178,1.95,0.934836863,0.887542088,1,0.949660212,0.982711864,0.994198718,0.996187749,0.980564438,0.998801406,0.988990389
179,1.95,0.926156939,0.903093434,1,0.945597383,0.988765447,0.996965812,0.999700957,0.984476496,0.986818877,0.997788462
